edad,trabajo,emarital,educacion,mora,ingresos,gastos,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
41,admin,casado,secundaria,no,13.79,24.01,si,si,NA,5,may,55,2,-1,0,NA,no
54,tecnico,casado,terciaria,no,315.85,70.06,no,no,NA,5,may,310,4,-1,0,NA,no
58,obrero,casado,primaria,no,131.05,189.09,si,no,NA,5,may,156,2,-1,0,NA,no
30,obrero,soltero,secundaria,no,100.65,126.12,si,no,NA,5,may,5,2,-1,0,NA,no
33,admin,soltero,secundaria,no,411.46,50.12,si,no,NA,5,may,225,2,-1,0,NA,no
47,admin,casado,secundaria,no,474.16,175.03,si,no,NA,5,may,125,2,-1,0,NA,no
50,tecnico,soltero,terciaria,no,352.74,3.44,si,no,NA,5,may,2,3,-1,0,NA,no
32,obrero,casado,secundaria,no,1423.22,263.12,si,no,NA,5,may,286,2,-1,0,NA,no
40,autoempleo,casado,secundaria,no,714.99,44.19,si,no,NA,5,may,164,2,-1,0,NA,no
37,manager,casado,terciaria,no,132.22,49.76,si,no,NA,5,may,98,2,-1,0,NA,no
54,tecnico,soltero,NA,no,548.45,100.76,si,no,NA,5,may,742,2,-1,0,NA,no
24,estudiante,soltero,secundaria,no,500.86,91.14,si,no,NA,5,may,226,3,-1,0,NA,no
54,manager,casado,terciaria,no,44.87,44.32,no,no,NA,5,may,120,2,-1,0,NA,no
34,tecnico,casado,secundaria,no,65.26,49.22,si,no,NA,5,may,362,4,-1,0,NA,no
56,tecnico,divorciado,primaria,no,82.73,302.07,si,no,NA,5,may,357,2,-1,0,NA,no
31,obrero,soltero,secundaria,no,48.41,46.04,si,no,NA,5,may,200,2,-1,0,NA,no
24,estudiante,soltero,secundaria,no,147.3,181.53,si,no,NA,5,may,204,2,-1,0,NA,no
42,obrero,divorciado,primaria,no,83.1,50.83,si,no,NA,5,may,126,3,-1,0,NA,no
57,tecnico,casado,secundaria,no,897.29,76.57,si,no,NA,5,may,65,2,-1,0,NA,no
42,obrero,casado,NA,no,479.09,78.21,si,no,NA,5,may,107,2,-1,0,NA,no
51,admin,casado,secundaria,no,601.73,52.99,si,no,NA,5,may,267,2,-1,0,NA,no
57,retirado,casado,secundaria,no,292.79,107.32,si,no,NA,5,may,248,2,-1,0,NA,no
36,servicios,soltero,secundaria,no,125.88,254.35,si,no,NA,5,may,215,2,-1,0,NA,no
53,servicios,casado,NA,no,324.72,120.1,si,no,NA,5,may,209,2,-1,0,NA,no
50,tecnico,casado,secundaria,no,1298.95,202.64,si,no,NA,5,may,205,2,-1,0,NA,no
54,manager,casado,terciaria,no,380.48,306.43,si,no,NA,5,may,83,2,-1,0,NA,no
55,obrero,casado,secundaria,no,142.99,211.9,si,no,NA,5,may,106,3,-1,0,NA,no
44,obrero,casado,secundaria,no,203.16,89.24,si,si,NA,5,may,189,2,-1,0,NA,no
43,manager,casado,NA,no,67.29,166.85,si,no,NA,5,may,105,2,-1,0,NA,no
56,admin,casado,secundaria,no,418.48,38.11,si,no,NA,5,may,106,2,-1,0,NA,no
54,tecnico,casado,NA,no,911.14,101.17,si,no,NA,5,may,108,2,-1,0,NA,no
55,servicios,divorciado,primaria,no,156.32,196.11,si,si,NA,5,may,311,2,-1,0,NA,no
37,servicios,divorciado,secundaria,no,461.95,216.94,si,si,NA,5,may,214,2,-1,0,NA,no
33,admin,soltero,terciaria,no,256.6,98.52,no,no,NA,5,may,132,2,-1,0,NA,no
46,admin,casado,secundaria,no,-305.84,29.26,si,no,NA,5,may,358,2,-1,0,NA,no
36,obrero,casado,secundaria,no,621.79,44.01,si,si,NA,5,may,453,2,-1,0,NA,no
51,tecnico,soltero,secundaria,no,54.55,149.82,si,no,NA,5,may,364,2,-1,0,NA,no
40,retirado,soltero,primaria,no,46.49,92.89,no,no,NA,5,may,136,2,-1,0,NA,no
42,obrero,casado,secundaria,no,583.7,136.48,si,no,NA,5,may,386,2,-1,0,NA,no
51,obrero,casado,secundaria,no,53.22,21.32,si,no,NA,5,may,173,2,-1,0,NA,no
49,obrero,casado,NA,no,471.69,228.57,si,no,NA,5,may,241,2,-1,0,NA,no
48,manager,casado,secundaria,no,238.08,89.43,si,no,NA,5,may,224,3,-1,0,NA,no
32,tecnico,divorciado,terciaria,no,2627.67,111.7,no,no,NA,5,may,148,2,-1,0,NA,no
31,admin,soltero,secundaria,no,171.72,77.67,si,no,NA,5,may,196,2,-1,0,NA,no
55,manager,soltero,terciaria,no,230.12,145.2,no,no,NA,5,may,111,4,-1,0,NA,no
40,obrero,soltero,secundaria,no,507.06,112.58,si,no,NA,5,may,231,3,-1,0,NA,no
47,tecnico,casado,terciaria,no,894.77,257.94,si,no,NA,5,may,316,3,-1,0,NA,no
57,tecnico,casado,NA,no,246.82,198.64,si,no,NA,5,may,216,3,-1,0,NA,no
41,obrero,casado,secundaria,no,338.01,201.78,si,no,NA,5,may,240,2,-1,0,NA,no
48,obrero,casado,secundaria,no,78.62,10.39,no,no,NA,5,may,669,3,-1,0,NA,no
42,obrero,casado,NA,no,127.86,89.16,si,no,NA,5,may,425,2,-1,0,NA,no
30,obrero,soltero,secundaria,no,-384.04,15.49,si,no,NA,5,may,143,2,-1,0,NA,no
58,manager,soltero,terciaria,no,1454.65,115.4,si,no,NA,5,may,174,5,-1,0,NA,no
45,manager,divorciado,terciaria,no,24670.62,716.8,si,no,NA,5,may,313,3,-1,0,NA,no
49,obrero,casado,secundaria,no,94.88,231.27,si,no,NA,5,may,135,4,-1,0,NA,no
42,admin,soltero,secundaria,no,1109.83,15.34,si,no,NA,5,may,146,2,-1,0,NA,no
53,tecnico,casado,secundaria,no,142.55,121.51,si,si,NA,5,may,152,2,-1,0,NA,no
51,admin,soltero,secundaria,si,82.28,77.64,no,no,NA,5,may,402,3,-1,0,NA,no
32,servicios,soltero,secundaria,no,159.87,186.75,si,no,NA,5,may,213,2,-1,0,NA,no
41,obrero,soltero,secundaria,no,896.78,105.03,si,no,NA,5,may,144,3,-1,0,NA,no
43,manager,divorciado,secundaria,no,728.56,45.06,si,no,NA,5,may,124,3,-1,0,NA,no
40,obrero,divorciado,secundaria,no,-243.13,300.22,si,no,NA,5,may,183,2,-1,0,NA,no
50,obrero,casado,primaria,no,1577.9,108.09,si,no,NA,5,may,325,2,-1,0,NA,no
34,manager,casado,terciaria,no,115.55,191.29,si,no,NA,5,may,39,4,-1,0,NA,no
53,servicios,casado,NA,no,93.91,322.04,no,no,NA,5,may,503,2,-1,0,NA,no
45,tecnico,casado,secundaria,no,119.32,209.26,si,no,NA,5,may,95,4,-1,0,NA,no
39,obrero,casado,primaria,no,-32.49,141.29,si,no,NA,5,may,680,2,-1,0,NA,no
44,servicios,casado,terciaria,no,603.52,129.32,si,no,NA,5,may,421,4,-1,0,NA,no
55,manager,casado,terciaria,no,731.43,129.24,si,no,NA,5,may,174,3,-1,0,NA,no
46,manager,soltero,terciaria,no,233.78,127.84,si,no,NA,5,may,113,2,-1,0,NA,no
45,obrero,casado,secundaria,no,141.06,196.19,si,no,NA,5,may,808,2,-1,0,NA,no
34,admin,casado,secundaria,no,623.28,65.01,si,no,NA,5,may,198,3,-1,0,NA,no
36,obrero,casado,secundaria,no,70.89,233.17,si,no,NA,5,may,195,2,-1,0,NA,no
59,NA,divorciado,NA,no,126.19,132.89,no,no,NA,5,may,347,3,-1,0,NA,no
31,admin,soltero,secundaria,no,93.17,418.9,si,no,NA,5,may,208,2,-1,0,NA,no
44,obrero,soltero,secundaria,no,70.62,219.5,si,no,NA,5,may,404,4,-1,0,NA,no
33,empresario,soltero,terciaria,no,1143.01,38.09,si,no,NA,5,may,396,2,-1,0,NA,no
40,obrero,casado,secundaria,no,278.65,275.08,si,no,NA,5,may,216,4,-1,0,NA,no
46,admin,soltero,terciaria,no,478.37,106.56,si,no,NA,5,may,98,2,-1,0,NA,no
48,manager,casado,terciaria,no,295.81,181.94,si,no,NA,5,may,350,2,-1,0,NA,no
42,servicios,casado,secundaria,no,1363.31,221.77,si,no,NA,6,may,114,2,-1,0,NA,no
27,servicios,casado,secundaria,no,99.82,222.96,si,no,NA,6,may,88,3,-1,0,NA,no
48,admin,casado,secundaria,no,179.45,31.13,si,si,NA,6,may,379,2,-1,0,NA,no
59,admin,casado,secundaria,no,280.43,25.34,si,no,NA,6,may,190,3,-1,0,NA,no
46,tecnico,casado,terciaria,no,903.67,40.16,si,no,NA,6,may,158,1,-1,0,NA,no
38,admin,divorciado,secundaria,no,376.41,26.79,si,no,NA,6,may,102,1,-1,0,NA,no
43,manager,divorciado,terciaria,no,78.17,340.56,si,no,NA,6,may,306,1,-1,0,NA,no
38,admin,divorciado,terciaria,no,176.61,211.72,si,no,NA,6,may,218,1,-1,0,NA,no
23,estudiante,soltero,secundaria,no,175.18,5.83,si,no,NA,6,may,54,1,-1,0,NA,no
34,servicios,casado,secundaria,no,94.97,140.73,si,no,NA,6,may,344,1,-1,0,NA,no
38,admin,casado,secundaria,no,126.31,19.26,si,si,NA,6,may,195,1,-1,0,NA,no
37,obrero,casado,secundaria,no,1358.65,204.91,no,no,NA,6,may,652,1,-1,0,NA,no
25,admin,soltero,secundaria,no,163.94,65.07,si,no,NA,6,may,286,1,-1,0,NA,no
48,obrero,casado,NA,no,220.17,265.13,si,no,NA,6,may,189,1,-1,0,NA,no
49,obrero,soltero,secundaria,no,222.23,190.78,si,no,NA,6,may,83,1,-1,0,NA,no
38,admin,soltero,secundaria,no,496.53,270.6,no,no,NA,6,may,184,2,-1,0,NA,no
43,obrero,casado,primaria,no,178.09,137.75,si,no,NA,6,may,235,1,-1,0,NA,no
33,manager,casado,terciaria,no,54.65,200.19,si,no,NA,6,may,290,1,-1,0,NA,no
55,obrero,casado,secundaria,no,266.25,56.65,si,no,NA,6,may,232,1,-1,0,NA,no
38,obrero,casado,secundaria,no,814.32,133.14,si,no,NA,6,may,133,1,-1,0,NA,no
49,servicios,casado,secundaria,no,319.38,123.3,si,si,NA,6,may,318,1,-1,0,NA,no
40,manager,casado,secundaria,no,8611.84,264.8,no,no,NA,6,may,260,3,-1,0,NA,no
43,admin,casado,NA,no,396.65,132.77,no,no,NA,6,may,437,1,-1,0,NA,no
38,obrero,casado,secundaria,no,71.91,16.83,si,no,NA,6,may,402,1,-1,0,NA,no
58,servicios,casado,secundaria,no,1736.55,52.96,si,si,NA,6,may,85,1,-1,0,NA,no
57,tecnico,casado,NA,no,412.75,13.43,si,no,NA,6,may,125,1,-1,0,NA,no
32,desempleado,casado,secundaria,no,61.7,103.72,si,no,NA,6,may,501,4,-1,0,NA,no
56,manager,casado,terciaria,no,898.82,80.17,si,si,NA,6,may,1201,1,-1,0,NA,si
58,obrero,divorciado,NA,no,94.75,216.17,si,no,NA,6,may,253,1,-1,0,NA,no
60,retirado,divorciado,secundaria,no,610.85,46.3,si,no,NA,6,may,1030,1,-1,0,NA,si
37,tecnico,casado,terciaria,no,8790.27,501.59,si,no,NA,6,may,149,1,-1,0,NA,no
46,tecnico,divorciado,terciaria,no,547.33,70.49,si,no,NA,6,may,114,1,-1,0,NA,no
27,admin,casado,secundaria,no,43.58,0.77,si,no,NA,6,may,243,1,-1,0,NA,no
43,obrero,casado,secundaria,no,1290.19,155.45,si,no,NA,6,may,769,2,-1,0,NA,no
32,tecnico,soltero,secundaria,no,43.78,279.95,si,si,NA,6,may,135,3,-1,0,NA,no
40,admin,soltero,secundaria,no,323.58,95.33,si,no,NA,6,may,231,1,-1,0,NA,no
38,admin,casado,secundaria,no,101.99,43.9,no,no,NA,6,may,76,1,-1,0,NA,no
34,obrero,casado,secundaria,no,375.1,264.96,no,si,NA,6,may,199,1,-1,0,NA,no
47,obrero,casado,primaria,no,311.1,58.09,si,no,NA,6,may,152,1,-1,0,NA,no
42,hogar,casado,primaria,no,92.97,2.95,si,no,NA,6,may,124,1,-1,0,NA,no
48,tecnico,casado,secundaria,no,178.54,366.87,si,si,NA,6,may,424,1,-1,0,NA,no
29,autoempleo,soltero,terciaria,no,75.42,345.32,si,no,NA,6,may,43,1,-1,0,NA,no
50,servicios,casado,secundaria,no,289.69,41.6,si,no,NA,6,may,154,1,-1,0,NA,no
52,tecnico,casado,NA,no,87.47,43.73,no,no,NA,6,may,203,2,-1,0,NA,no
50,manager,casado,terciaria,no,75.45,82.26,no,no,NA,6,may,326,1,-1,0,NA,no
58,retirado,casado,terciaria,no,70.83,69.54,no,no,NA,6,may,393,1,-1,0,NA,no
46,obrero,divorciado,primaria,no,1976.06,161.06,si,no,NA,6,may,241,3,-1,0,NA,no
38,tecnico,casado,secundaria,no,324.8,21.19,si,no,NA,6,may,483,1,-1,0,NA,no
46,obrero,casado,secundaria,no,1745.17,163.83,si,no,NA,6,may,259,1,-1,0,NA,no
32,servicios,soltero,secundaria,no,468.3,477.14,si,no,NA,6,may,227,1,-1,0,NA,no
51,obrero,casado,primaria,no,311.43,61.07,si,no,NA,6,may,673,1,-1,0,NA,no
39,admin,soltero,secundaria,no,48.67,138.83,si,no,NA,6,may,576,1,-1,0,NA,no
48,admin,casado,secundaria,no,269.58,235.02,si,no,NA,6,may,180,2,-1,0,NA,no
36,empresario,casado,terciaria,no,1225.62,240.74,si,no,NA,6,may,168,2,-1,0,NA,no
34,admin,divorciado,secundaria,no,152.39,194.59,si,no,NA,6,may,90,1,-1,0,NA,no
40,tecnico,casado,secundaria,no,124.54,145.26,no,no,NA,6,may,505,1,-1,0,NA,no
43,desempleado,casado,secundaria,no,41.62,65.36,si,no,NA,6,may,245,1,-1,0,NA,no
52,obrero,divorciado,primaria,no,170.48,29.03,si,si,NA,6,may,186,1,-1,0,NA,no
33,tecnico,casado,secundaria,si,129.5,122.73,si,no,NA,6,may,623,1,-1,0,NA,no
49,manager,soltero,terciaria,no,265.06,141.22,si,no,NA,6,may,496,3,-1,0,NA,no
32,manager,soltero,terciaria,no,195.02,78.07,si,no,NA,6,may,118,1,-1,0,NA,no
39,admin,soltero,secundaria,no,181.13,103.88,si,no,NA,6,may,342,1,-1,0,NA,no
40,obrero,casado,secundaria,no,76.01,8.49,si,no,NA,6,may,225,1,-1,0,NA,no
38,tecnico,soltero,terciaria,no,85.2,137.51,si,no,NA,6,may,185,3,-1,0,NA,no
43,manager,casado,secundaria,no,457.9,141.84,si,no,NA,6,may,196,2,-1,0,NA,no
39,servicios,casado,secundaria,no,1206.99,85.18,si,no,NA,6,may,276,1,-1,0,NA,no
54,obrero,casado,primaria,no,2151.75,63.43,si,no,NA,6,may,76,1,-1,0,NA,no
38,tecnico,soltero,terciaria,no,4403.7,161.08,si,no,NA,6,may,87,1,-1,0,NA,no
40,obrero,casado,secundaria,no,309.41,2.17,si,no,NA,6,may,195,1,-1,0,NA,no
55,admin,casado,secundaria,no,210.72,62.49,si,no,NA,6,may,744,1,-1,0,NA,no
42,manager,casado,terciaria,no,1734.83,122.92,si,no,NA,6,may,765,1,-1,0,NA,no
39,obrero,casado,secundaria,no,100.18,111.28,si,no,NA,6,may,262,1,-1,0,NA,no
40,obrero,casado,primaria,no,112.06,20.19,si,no,NA,6,may,119,1,-1,0,NA,no
32,obrero,casado,secundaria,no,383.44,36.68,si,no,NA,6,may,198,2,-1,0,NA,no
55,admin,casado,secundaria,no,262.64,203.87,si,no,NA,6,may,150,1,-1,0,NA,no
45,obrero,casado,secundaria,no,116.69,331.58,no,no,NA,6,may,241,1,-1,0,NA,no
35,manager,soltero,terciaria,no,610.01,357.64,si,no,NA,6,may,181,1,-1,0,NA,no
58,tecnico,divorciado,secundaria,no,533.58,240.09,no,no,NA,6,may,196,1,-1,0,NA,no
35,admin,casado,secundaria,no,586.77,12.9,si,no,NA,6,may,149,1,-1,0,NA,no
49,servicios,casado,primaria,no,142.55,124.51,si,no,NA,6,may,246,1,-1,0,NA,no
34,tecnico,soltero,terciaria,no,339.39,61.91,si,no,NA,6,may,112,1,-1,0,NA,no
36,obrero,casado,secundaria,no,232.74,363.26,si,no,NA,6,may,309,2,-1,0,NA,no
24,autoempleo,soltero,secundaria,no,103.79,114.68,si,no,NA,6,may,278,1,-1,0,NA,no
34,tecnico,casado,secundaria,no,426.59,31.63,si,no,NA,6,may,140,1,-1,0,NA,no
51,admin,divorciado,secundaria,no,298.71,50.37,si,no,NA,6,may,136,1,-1,0,NA,no
39,tecnico,soltero,NA,no,45319.77,1498.43,si,no,NA,6,may,1623,1,-1,0,NA,si
50,autoempleo,casado,NA,no,-18.58,130.56,si,no,NA,6,may,101,1,-1,0,NA,no
32,servicios,soltero,secundaria,no,355.43,167.56,si,no,NA,6,may,144,1,-1,0,NA,no
42,obrero,casado,NA,no,171.85,1.88,si,no,NA,6,may,238,1,-1,0,NA,no
50,tecnico,casado,secundaria,no,905.78,87.41,si,no,NA,6,may,354,1,-1,0,NA,no
40,servicios,casado,secundaria,no,174.68,136.61,no,no,NA,6,may,79,1,-1,0,NA,no
46,manager,divorciado,NA,no,49.68,32.85,si,no,NA,6,may,187,1,-1,0,NA,no
37,manager,casado,terciaria,no,288.79,92.4,si,si,NA,6,may,451,2,-1,0,NA,no
34,obrero,casado,secundaria,no,345.37,215.15,si,si,NA,6,may,159,1,-1,0,NA,no
44,obrero,casado,secundaria,no,344.15,18.22,si,si,NA,6,may,409,1,-1,0,NA,no
40,admin,soltero,secundaria,no,-44.57,38.19,si,si,NA,6,may,170,1,-1,0,NA,no
37,tecnico,casado,secundaria,no,77.2,128.24,si,no,NA,6,may,608,1,-1,0,NA,si
33,obrero,soltero,secundaria,si,20.68,32.47,no,no,NA,6,may,243,1,-1,0,NA,no
35,obrero,casado,secundaria,no,154.86,51.6,si,no,NA,6,may,145,2,-1,0,NA,no
58,obrero,divorciado,secundaria,no,51.29,162.56,no,no,NA,6,may,112,1,-1,0,NA,no
39,obrero,casado,primaria,no,94.54,159.93,si,no,NA,6,may,262,2,-1,0,NA,no
43,obrero,casado,secundaria,no,-431.92,70.09,si,no,NA,6,may,124,1,-1,0,NA,no
39,desempleado,casado,primaria,no,478.78,43.04,si,no,NA,6,may,53,1,-1,0,NA,no
36,servicios,soltero,primaria,no,152.68,115.76,si,no,NA,6,may,134,1,-1,0,NA,no
57,retirado,soltero,secundaria,no,1701.18,93,no,si,NA,6,may,204,4,-1,0,NA,no
36,admin,soltero,secundaria,no,77.78,10.79,si,no,NA,6,may,186,1,-1,0,NA,no
50,obrero,casado,primaria,no,148.39,3.39,si,no,NA,6,may,678,1,-1,0,NA,no
55,obrero,casado,secundaria,no,113.09,466.11,si,no,NA,6,may,182,1,-1,0,NA,no
44,autoempleo,casado,terciaria,no,380.75,223.73,si,no,NA,6,may,162,1,-1,0,NA,no
44,servicios,divorciado,secundaria,no,446.59,74.74,si,no,NA,6,may,27,1,-1,0,NA,no
39,hogar,soltero,primaria,no,162.22,134.14,si,no,NA,6,may,699,3,-1,0,NA,no
46,obrero,casado,NA,no,1086.44,216.23,si,no,NA,6,may,43,1,-1,0,NA,no
39,obrero,casado,secundaria,no,1049.6,158.26,si,no,NA,6,may,97,1,-1,0,NA,no
34,admin,casado,secundaria,no,949.1,258.9,no,no,NA,6,may,1677,1,-1,0,NA,si
40,obrero,casado,primaria,no,735.92,59.61,si,no,NA,6,may,283,2,-1,0,NA,no
50,manager,casado,terciaria,no,1010.23,81.37,si,no,NA,6,may,323,1,-1,0,NA,no
31,manager,soltero,secundaria,no,389.21,421.51,si,no,NA,6,may,82,1,-1,0,NA,no
37,admin,soltero,secundaria,no,212.84,121.15,si,no,NA,6,may,310,1,-1,0,NA,no
39,manager,soltero,secundaria,no,1927.64,102.74,si,no,NA,6,may,185,1,-1,0,NA,no
51,obrero,casado,primaria,no,1186.27,52.08,si,no,NA,6,may,47,1,-1,0,NA,no
41,tecnico,casado,secundaria,no,950.69,327.61,si,no,NA,6,may,145,1,-1,0,NA,no
41,tecnico,casado,secundaria,no,827.59,197.21,si,si,NA,6,may,204,1,-1,0,NA,no
43,obrero,casado,secundaria,no,57.57,20.49,no,no,NA,6,may,187,1,-1,0,NA,no
30,servicios,soltero,secundaria,no,308.15,134.19,si,no,NA,6,may,30,2,-1,0,NA,no
54,manager,divorciado,primaria,no,87.5,180.74,no,no,NA,6,may,472,1,-1,0,NA,no
43,obrero,divorciado,secundaria,no,227.92,48.61,si,si,NA,6,may,448,1,-1,0,NA,no
59,manager,divorciado,terciaria,no,-5.37,28.77,si,si,NA,6,may,264,1,-1,0,NA,no
47,tecnico,casado,NA,no,224.57,134.51,si,no,NA,6,may,169,1,-1,0,NA,no
40,obrero,casado,primaria,no,-6.4,163.15,si,no,NA,6,may,288,1,-1,0,NA,no
32,tecnico,casado,secundaria,no,48.32,42.34,si,no,NA,6,may,176,2,-1,0,NA,no
29,obrero,casado,secundaria,no,60.49,184.18,si,no,NA,6,may,215,1,-1,0,NA,no
36,obrero,casado,secundaria,no,70.92,130.53,si,no,NA,6,may,337,1,-1,0,NA,no
55,desempleado,casado,terciaria,no,5450.94,327.45,no,no,NA,6,may,278,1,-1,0,NA,no
30,obrero,divorciado,secundaria,no,-110.5,121.91,si,no,NA,6,may,188,2,-1,0,NA,no
39,admin,soltero,secundaria,no,85.55,179.53,si,no,NA,6,may,174,2,-1,0,NA,no
39,obrero,divorciado,secundaria,no,109.13,229.03,si,no,NA,6,may,226,2,-1,0,NA,no
50,obrero,divorciado,secundaria,no,116.96,21.24,si,no,NA,6,may,190,1,-1,0,NA,no
44,obrero,casado,secundaria,no,-44.16,81.6,si,no,NA,6,may,111,2,-1,0,NA,no
37,tecnico,soltero,secundaria,no,68.62,109.28,si,no,NA,6,may,164,1,-1,0,NA,no
46,admin,casado,primaria,no,328.29,162.19,si,si,NA,6,may,157,2,-1,0,NA,no
32,tecnico,soltero,NA,no,-111.51,212.21,no,no,NA,6,may,46,1,-1,0,NA,no
37,manager,soltero,terciaria,no,284.52,39.39,si,si,NA,6,may,374,1,-1,0,NA,no
29,obrero,casado,secundaria,no,111.56,33.54,si,no,NA,6,may,349,1,-1,0,NA,no
41,obrero,casado,secundaria,no,1014.59,129.73,si,no,NA,6,may,325,1,-1,0,NA,no
45,obrero,casado,primaria,no,1347.72,167.81,si,no,NA,6,may,233,2,-1,0,NA,no
57,retirado,divorciado,secundaria,no,-262.24,36.58,si,no,NA,6,may,531,1,-1,0,NA,no
48,obrero,soltero,secundaria,no,123.93,199.16,si,no,NA,6,may,153,1,-1,0,NA,no
60,retirado,casado,secundaria,si,82.84,90.78,no,no,NA,6,may,80,1,-1,0,NA,no
26,admin,soltero,secundaria,no,770.38,52.76,si,no,NA,6,may,232,1,-1,0,NA,no
58,retirado,casado,secundaria,no,5505.07,90.03,si,no,NA,6,may,118,1,-1,0,NA,no
34,admin,casado,secundaria,no,569.09,111.21,si,no,NA,6,may,190,1,-1,0,NA,no
55,desempleado,divorciado,secundaria,no,426.15,241.82,si,no,NA,6,may,918,1,-1,0,NA,si
41,obrero,casado,primaria,no,100.59,227.12,si,si,NA,6,may,238,1,-1,0,NA,no
50,manager,divorciado,secundaria,no,1791.89,481.18,si,no,NA,6,may,82,1,-1,0,NA,no
49,empresario,casado,secundaria,no,249.19,316.57,si,si,NA,6,may,198,3,-1,0,NA,no
44,admin,casado,NA,no,112.09,76.71,no,si,NA,6,may,160,2,-1,0,NA,no
44,obrero,casado,primaria,no,218.54,151.72,si,no,NA,6,may,211,1,-1,0,NA,no
31,tecnico,casado,secundaria,no,101.88,209.69,si,si,NA,6,may,120,1,-1,0,NA,no
34,obrero,soltero,terciaria,no,1095.45,305.46,si,no,NA,6,may,136,1,-1,0,NA,no
46,manager,soltero,NA,no,1571.82,124.98,si,no,NA,6,may,269,1,-1,0,NA,no
42,manager,casado,terciaria,no,803.6,160.94,no,no,NA,6,may,157,1,-1,0,NA,no
52,admin,casado,secundaria,no,588.95,315.68,si,no,NA,6,may,128,1,-1,0,NA,no
29,manager,soltero,terciaria,no,68.96,104.12,si,no,NA,6,may,211,1,-1,0,NA,no
53,retirado,casado,primaria,no,194.94,301.98,si,no,NA,6,may,267,2,-1,0,NA,no
43,obrero,casado,secundaria,no,1377.04,90.99,si,no,NA,6,may,371,2,-1,0,NA,no
38,manager,casado,secundaria,no,603.24,205.08,si,no,NA,6,may,288,2,-1,0,NA,no
46,manager,casado,terciaria,no,498.93,38.38,si,no,NA,6,may,221,1,-1,0,NA,no
48,manager,divorciado,NA,no,615.18,88.17,si,no,NA,6,may,427,1,-1,0,NA,no
30,admin,divorciado,secundaria,no,151.03,29.23,si,si,NA,6,may,310,1,-1,0,NA,no
44,obrero,casado,primaria,no,284.61,50.5,no,no,NA,6,may,158,1,-1,0,NA,no
31,hogar,casado,primaria,no,275.32,123.61,si,no,NA,6,may,604,3,-1,0,NA,no
42,servicios,soltero,secundaria,no,573.76,118.93,si,no,NA,6,may,198,1,-1,0,NA,no
40,manager,soltero,terciaria,no,3948.44,166.06,si,no,NA,6,may,145,1,-1,0,NA,no
52,admin,casado,secundaria,no,1290.28,51.3,si,no,NA,6,may,247,1,-1,0,NA,no
45,obrero,divorciado,secundaria,no,837.7,98.93,si,no,NA,6,may,179,2,-1,0,NA,no
48,obrero,casado,secundaria,no,243.98,161.45,si,no,NA,6,may,73,1,-1,0,NA,no
45,obrero,casado,primaria,no,-6.73,128.69,si,no,NA,6,may,263,2,-1,0,NA,no
34,obrero,casado,NA,no,350.2,40.71,si,no,NA,6,may,13,1,-1,0,NA,no
34,obrero,casado,primaria,no,-83.03,148.01,si,no,NA,6,may,79,2,-1,0,NA,no
46,obrero,casado,secundaria,no,98.73,39.91,si,no,NA,6,may,416,1,-1,0,NA,no
49,servicios,divorciado,secundaria,no,558.94,14.38,si,no,NA,6,may,162,1,-1,0,NA,no
50,tecnico,casado,primaria,no,326.93,306.01,si,no,NA,6,may,129,1,-1,0,NA,no
34,admin,soltero,secundaria,no,84.36,262.46,si,no,NA,6,may,150,1,-1,0,NA,no
40,desempleado,soltero,secundaria,no,47.41,260.8,si,no,NA,6,may,43,1,-1,0,NA,no
36,admin,casado,secundaria,no,727.99,21.74,si,no,NA,6,may,191,1,-1,0,NA,no
59,obrero,divorciado,NA,no,185.64,163.3,si,no,NA,6,may,26,1,-1,0,NA,no
45,obrero,casado,secundaria,no,132.66,95.69,si,no,NA,6,may,250,1,-1,0,NA,no
36,autoempleo,casado,terciaria,no,158.69,93.33,si,no,NA,6,may,146,1,-1,0,NA,no
56,servicios,casado,secundaria,no,557.99,122.59,si,no,NA,6,may,416,1,-1,0,NA,no
42,servicios,divorciado,secundaria,no,445.82,21.65,si,si,NA,6,may,121,2,-1,0,NA,no
30,admin,casado,secundaria,no,131.51,72.38,si,no,NA,6,may,114,2,-1,0,NA,no
30,estudiante,soltero,terciaria,no,102.45,163.05,si,no,NA,6,may,289,1,-1,0,NA,no
47,autoempleo,casado,NA,no,945.83,189.51,si,no,NA,6,may,225,1,-1,0,NA,no
33,obrero,casado,secundaria,no,44.72,22.97,si,no,NA,6,may,123,1,-1,0,NA,no
36,admin,casado,secundaria,no,-46.31,2.24,si,no,NA,6,may,130,2,-1,0,NA,no
39,servicios,divorciado,primaria,no,546.28,176.15,si,no,NA,6,may,161,2,-1,0,NA,no
56,admin,divorciado,secundaria,no,818.22,26.47,si,no,NA,6,may,149,2,-1,0,NA,no
39,obrero,divorciado,NA,no,241.8,93.01,si,no,NA,6,may,268,2,-1,0,NA,no
42,tecnico,casado,secundaria,no,400.62,92.87,si,no,NA,6,may,259,2,-1,0,NA,no
52,obrero,casado,secundaria,no,3236.9,192.34,no,no,NA,6,may,26,1,-1,0,NA,no
36,admin,divorciado,secundaria,no,192.92,35.67,si,no,NA,6,may,153,1,-1,0,NA,no
35,empresario,casado,secundaria,si,289.9,415.23,si,no,NA,6,may,424,2,-1,0,NA,no
