edad,trabajo,emarital,educacion,mora,ingresos,gastos,inversion,casa,prestamo,contacto,dia,mes,duracion,campa,tdias,previo,resultado,credito
53,obrero,casado,secundaria,no,72.94,91.63,1212.606507,si,si,NA,5,may,181,1,-1,0,NA,no
34,servicios,soltero,secundaria,no,63.6,118.37,4175.551002,si,no,NA,5,may,142,1,-1,0,NA,no
33,tecnico,divorciado,secundaria,no,196.09,86.34,4089.581375,si,no,NA,5,may,227,1,-1,0,NA,no
50,manager,soltero,terciaria,no,379.19,41.02,248.9396106,si,no,NA,5,may,119,1,-1,0,NA,no
39,obrero,casado,primaria,no,356,174.92,3453.313447,si,no,NA,5,may,361,1,-1,0,NA,no
59,empresario,divorciado,secundaria,no,979.44,289.33,1433.435783,si,no,NA,5,may,73,3,-1,0,NA,no
30,tecnico,soltero,secundaria,no,2631.07,210.57,1328.311556,si,no,NA,5,may,67,2,-1,0,NA,no
36,servicios,casado,secundaria,no,164.43,66.36,153.9611962,si,si,NA,5,may,350,1,-1,0,NA,no
40,obrero,casado,secundaria,no,571.84,43.7,2483.254196,si,no,NA,5,may,332,2,-1,0,NA,no
53,obrero,casado,secundaria,no,142.59,53.39,4228.350023,si,no,NA,5,may,611,2,-1,0,NA,no
34,manager,soltero,terciaria,no,365.74,202.9,2408.493912,si,no,NA,5,may,113,2,-1,0,NA,no
37,tecnico,casado,secundaria,no,344.29,64.91,967.8565671,si,no,NA,5,may,132,1,-1,0,NA,no
42,manager,divorciado,terciaria,no,780.24,107.42,1824.652807,si,no,NA,5,may,58,3,-1,0,NA,no
41,empresario,casado,primaria,no,315.61,387.73,2516.384598,si,no,NA,5,may,151,1,-1,0,NA,no
30,estudiante,soltero,terciaria,no,51.67,102.5,1168.866962,si,no,NA,5,may,89,2,-1,0,NA,no
37,manager,soltero,terciaria,no,656.98,180.17,1382.221619,si,no,NA,5,may,152,1,-1,0,NA,no
39,admin,divorciado,secundaria,no,-261.44,201.47,1842.253078,si,no,NA,5,may,611,2,-1,0,NA,no
41,obrero,casado,primaria,no,269.38,125.98,2758.090535,si,si,NA,5,may,110,2,-1,0,NA,no
40,obrero,casado,primaria,no,51.33,45.04,1973.248852,si,no,NA,5,may,463,1,-1,0,NA,no
42,manager,soltero,terciaria,no,33.54,68.32,1682.384483,si,si,NA,5,may,562,2,-1,0,NA,si
40,obrero,divorciado,primaria,no,50.52,203.32,308.775938,si,no,NA,5,may,962,1,-1,0,NA,no
57,tecnico,casado,secundaria,no,1133.85,30.18,1380.737522,si,no,NA,5,may,10,4,-1,0,NA,no
56,empresario,divorciado,secundaria,no,260.29,320.98,4802.570037,no,no,NA,5,may,118,3,-1,0,NA,no
37,admin,casado,secundaria,no,252.12,89.27,1075.565712,si,no,NA,5,may,92,2,-1,0,NA,no
59,retirado,casado,secundaria,no,369.8,56.38,2048.549473,si,no,NA,5,may,143,3,-1,0,NA,no
39,servicios,divorciado,secundaria,no,-126.44,18.53,596.9606373,si,no,NA,5,may,189,3,-1,0,NA,no
49,servicios,casado,secundaria,no,144.53,57.3,184.5379845,no,no,NA,5,may,234,2,-1,0,NA,no
38,servicios,soltero,secundaria,no,647.52,139.92,2439.832427,si,no,NA,5,may,75,2,-1,0,NA,no
36,autoempleo,casado,terciaria,no,114.8,6.85,457.1727906,no,no,NA,5,may,189,2,-1,0,NA,no
50,obrero,casado,primaria,no,135.06,107.84,595.7554767,si,no,NA,5,may,621,3,-1,0,NA,no
41,admin,casado,secundaria,no,13.79,24.01,2361.809271,si,si,NA,5,may,55,2,-1,0,NA,no
54,tecnico,casado,terciaria,no,315.85,70.06,1155.528645,no,no,NA,5,may,310,4,-1,0,NA,no
58,obrero,casado,primaria,no,131.05,189.09,2250.737076,si,no,NA,5,may,156,2,-1,0,NA,no
30,obrero,soltero,secundaria,no,100.65,126.12,2355.246144,si,no,NA,5,may,5,2,-1,0,NA,no
33,admin,soltero,secundaria,no,411.46,50.12,1092.03601,si,no,NA,5,may,225,2,-1,0,NA,no
47,admin,casado,secundaria,no,474.16,175.03,576.0280824,si,no,NA,5,may,125,2,-1,0,NA,no
50,tecnico,soltero,terciaria,no,352.74,3.44,1998.5044,si,no,NA,5,may,2,3,-1,0,NA,no
32,obrero,casado,secundaria,no,1423.22,263.12,376.0161602,si,no,NA,5,may,286,2,-1,0,NA,no
40,autoempleo,casado,secundaria,no,714.99,44.19,2950.166948,si,no,NA,5,may,164,2,-1,0,NA,no
37,manager,casado,terciaria,no,132.22,49.76,1879.13807,si,no,NA,5,may,98,2,-1,0,NA,no
54,tecnico,soltero,NA,no,548.45,100.76,666.0894963,si,no,NA,5,may,742,2,-1,0,NA,no
24,estudiante,soltero,secundaria,no,500.86,91.14,3160.468335,si,no,NA,5,may,226,3,-1,0,NA,no
54,manager,casado,terciaria,no,44.87,44.32,1034.008572,no,no,NA,5,may,120,2,-1,0,NA,no
34,tecnico,casado,secundaria,no,65.26,49.22,223.0267735,si,no,NA,5,may,362,4,-1,0,NA,no
56,tecnico,divorciado,primaria,no,82.73,302.07,2205.371438,si,no,NA,5,may,357,2,-1,0,NA,no
31,obrero,soltero,secundaria,no,48.41,46.04,686.2743359,si,no,NA,5,may,200,2,-1,0,NA,no
24,estudiante,soltero,secundaria,no,147.3,181.53,533.0703154,si,no,NA,5,may,204,2,-1,0,NA,no
42,obrero,divorciado,primaria,no,83.1,50.83,2191.820067,si,no,NA,5,may,126,3,-1,0,NA,no
57,tecnico,casado,secundaria,no,897.29,76.57,1554.973316,si,no,NA,5,may,65,2,-1,0,NA,no
42,obrero,casado,NA,no,479.09,78.21,1628.859757,si,no,NA,5,may,107,2,-1,0,NA,no
51,admin,casado,secundaria,no,601.73,52.99,1477.487599,si,no,NA,5,may,267,2,-1,0,NA,no
57,retirado,casado,secundaria,no,292.79,107.32,2394.795497,si,no,NA,5,may,248,2,-1,0,NA,no
36,servicios,soltero,secundaria,no,125.88,254.35,3014.769344,si,no,NA,5,may,215,2,-1,0,NA,no
53,servicios,casado,NA,no,324.72,120.1,1480.427336,si,no,NA,5,may,209,2,-1,0,NA,no
50,tecnico,casado,secundaria,no,1298.95,202.64,682.4983663,si,no,NA,5,may,205,2,-1,0,NA,no
54,manager,casado,terciaria,no,380.48,306.43,833.1041911,si,no,NA,5,may,83,2,-1,0,NA,no
55,obrero,casado,secundaria,no,142.99,211.9,4246.962648,si,no,NA,5,may,106,3,-1,0,NA,no
44,obrero,casado,secundaria,no,203.16,89.24,2875.130536,si,si,NA,5,may,189,2,-1,0,NA,no
43,manager,casado,NA,no,67.29,166.85,2845.533443,si,no,NA,5,may,105,2,-1,0,NA,no
56,admin,casado,secundaria,no,418.48,38.11,1228.501228,si,no,NA,5,may,106,2,-1,0,NA,no
54,tecnico,casado,NA,no,911.14,101.17,1305.794123,si,no,NA,5,may,108,2,-1,0,NA,no
55,servicios,divorciado,primaria,no,156.32,196.11,2332.869726,si,si,NA,5,may,311,2,-1,0,NA,no
37,servicios,divorciado,secundaria,no,461.95,216.94,344.2498786,si,si,NA,5,may,214,2,-1,0,NA,no
33,admin,soltero,terciaria,no,256.6,98.52,1259.218778,no,no,NA,5,may,132,2,-1,0,NA,no
46,admin,casado,secundaria,no,-305.84,29.26,738.1981515,si,no,NA,5,may,358,2,-1,0,NA,no
36,obrero,casado,secundaria,no,621.79,44.01,1645.327417,si,si,NA,5,may,453,2,-1,0,NA,no
51,tecnico,soltero,secundaria,no,54.55,149.82,285.7468916,si,no,NA,5,may,364,2,-1,0,NA,no
40,retirado,soltero,primaria,no,46.49,92.89,1199.528512,no,no,NA,5,may,136,2,-1,0,NA,no
42,obrero,casado,secundaria,no,583.7,136.48,1753.280427,si,no,NA,5,may,386,2,-1,0,NA,no
51,obrero,casado,secundaria,no,53.22,21.32,1611.087344,si,no,NA,5,may,173,2,-1,0,NA,no
49,obrero,casado,NA,no,471.69,228.57,2827.053865,si,no,NA,5,may,241,2,-1,0,NA,no
48,manager,casado,secundaria,no,238.08,89.43,350.9900309,si,no,NA,5,may,224,3,-1,0,NA,no
32,tecnico,divorciado,terciaria,no,2627.67,111.7,1903.234441,no,no,NA,5,may,148,2,-1,0,NA,no
31,admin,soltero,secundaria,no,171.72,77.67,1904.857033,si,no,NA,5,may,196,2,-1,0,NA,no
55,manager,soltero,terciaria,no,230.12,145.2,908.6024068,no,no,NA,5,may,111,4,-1,0,NA,no
40,obrero,soltero,secundaria,no,507.06,112.58,477.1272944,si,no,NA,5,may,231,3,-1,0,NA,no
47,tecnico,casado,terciaria,no,894.77,257.94,1929.862907,si,no,NA,5,may,316,3,-1,0,NA,no
57,tecnico,casado,NA,no,246.82,198.64,1158.768825,si,no,NA,5,may,216,3,-1,0,NA,no
41,obrero,casado,secundaria,no,338.01,201.78,1593.149348,si,no,NA,5,may,240,2,-1,0,NA,no
48,obrero,casado,secundaria,no,78.62,10.39,880.6957316,no,no,NA,5,may,669,3,-1,0,NA,no
42,obrero,casado,NA,no,127.86,89.16,816.0052336,si,no,NA,5,may,425,2,-1,0,NA,no
30,obrero,soltero,secundaria,no,-384.04,15.49,1768.613022,si,no,NA,5,may,143,2,-1,0,NA,no
58,manager,soltero,terciaria,no,1454.65,115.4,2730.939645,si,no,NA,5,may,174,5,-1,0,NA,no
45,manager,divorciado,terciaria,no,24670.62,716.8,7587.91604,si,no,NA,5,may,313,3,-1,0,NA,no
49,obrero,casado,secundaria,no,94.88,231.27,1016.011488,si,no,NA,5,may,135,4,-1,0,NA,no
42,admin,soltero,secundaria,no,1109.83,15.34,1973.056686,si,no,NA,5,may,146,2,-1,0,NA,no
53,tecnico,casado,secundaria,no,142.55,121.51,1144.388091,si,si,NA,5,may,152,2,-1,0,NA,no
51,admin,soltero,secundaria,si,82.28,77.64,1035.934594,no,no,NA,5,may,402,3,-1,0,NA,no
32,servicios,soltero,secundaria,no,159.87,186.75,3768.766001,si,no,NA,5,may,213,2,-1,0,NA,no
41,obrero,soltero,secundaria,no,896.78,105.03,509.5538744,si,no,NA,5,may,144,3,-1,0,NA,no
43,manager,divorciado,secundaria,no,728.56,45.06,4061.572241,si,no,NA,5,may,124,3,-1,0,NA,no
40,obrero,divorciado,secundaria,no,-243.13,300.22,642.434079,si,no,NA,5,may,183,2,-1,0,NA,no
50,obrero,casado,primaria,no,1577.9,108.09,617.5683474,si,no,NA,5,may,325,2,-1,0,NA,no
34,manager,casado,terciaria,no,115.55,191.29,251.0850331,si,no,NA,5,may,39,4,-1,0,NA,no
53,servicios,casado,NA,no,93.91,322.04,2756.763841,no,no,NA,5,may,503,2,-1,0,NA,no
45,tecnico,casado,secundaria,no,119.32,209.26,2440.525512,si,no,NA,5,may,95,4,-1,0,NA,no
39,obrero,casado,primaria,no,-32.49,141.29,519.0015948,si,no,NA,5,may,680,2,-1,0,NA,no
44,servicios,casado,terciaria,no,603.52,129.32,1596.050973,si,no,NA,5,may,421,4,-1,0,NA,no
55,manager,casado,terciaria,no,731.43,129.24,1792.347457,si,no,NA,5,may,174,3,-1,0,NA,no
46,manager,soltero,terciaria,no,233.78,127.84,740.5501709,si,no,NA,5,may,113,2,-1,0,NA,no
45,obrero,casado,secundaria,no,141.06,196.19,844.703605,si,no,NA,5,may,808,2,-1,0,NA,no
34,admin,casado,secundaria,no,623.28,65.01,1353.719659,si,no,NA,5,may,198,3,-1,0,NA,no
36,obrero,casado,secundaria,no,70.89,233.17,5190.506767,si,no,NA,5,may,195,2,-1,0,NA,no
59,NA,divorciado,NA,no,126.19,132.89,508.9914393,no,no,NA,5,may,347,3,-1,0,NA,no
31,admin,soltero,secundaria,no,93.17,418.9,802.4385679,si,no,NA,5,may,208,2,-1,0,NA,no
44,obrero,soltero,secundaria,no,70.62,219.5,1669.20996,si,no,NA,5,may,404,4,-1,0,NA,no
33,empresario,soltero,terciaria,no,1143.01,38.09,1838.274425,si,no,NA,5,may,396,2,-1,0,NA,no
40,obrero,casado,secundaria,no,278.65,275.08,500.4678867,si,no,NA,5,may,216,4,-1,0,NA,no
46,admin,soltero,terciaria,no,478.37,106.56,3518.733302,si,no,NA,5,may,98,2,-1,0,NA,no
48,manager,casado,terciaria,no,295.81,181.94,2475.475194,si,no,NA,5,may,350,2,-1,0,NA,no
42,servicios,casado,secundaria,no,1363.31,221.77,1433.399179,si,no,NA,6,may,114,2,-1,0,NA,no
27,servicios,casado,secundaria,no,99.82,222.96,2741.694567,si,no,NA,6,may,88,3,-1,0,NA,no
48,admin,casado,secundaria,no,179.45,31.13,1555.131161,si,si,NA,6,may,379,2,-1,0,NA,no
59,admin,casado,secundaria,no,280.43,25.34,3909.898459,si,no,NA,6,may,190,3,-1,0,NA,no
46,tecnico,casado,terciaria,no,903.67,40.16,971.6000247,si,no,NA,6,may,158,1,-1,0,NA,no
38,admin,divorciado,secundaria,no,376.41,26.79,1275.495153,si,no,NA,6,may,102,1,-1,0,NA,no
43,manager,divorciado,terciaria,no,78.17,340.56,639.5146471,si,no,NA,6,may,306,1,-1,0,NA,no
38,admin,divorciado,terciaria,no,176.61,211.72,1320.227188,si,no,NA,6,may,218,1,-1,0,NA,no
23,estudiante,soltero,secundaria,no,175.18,5.83,956.7351469,si,no,NA,6,may,54,1,-1,0,NA,no
34,servicios,casado,secundaria,no,94.97,140.73,1329.39241,si,no,NA,6,may,344,1,-1,0,NA,no
38,admin,casado,secundaria,no,126.31,19.26,1125.685686,si,si,NA,6,may,195,1,-1,0,NA,no
37,obrero,casado,secundaria,no,1358.65,204.91,366.9677171,no,no,NA,6,may,652,1,-1,0,NA,no
25,admin,soltero,secundaria,no,163.94,65.07,1620.238734,si,no,NA,6,may,286,1,-1,0,NA,no
48,obrero,casado,NA,no,220.17,265.13,128.9036818,si,no,NA,6,may,189,1,-1,0,NA,no
49,obrero,soltero,secundaria,no,222.23,190.78,1713.855014,si,no,NA,6,may,83,1,-1,0,NA,no
38,admin,soltero,secundaria,no,496.53,270.6,2249.087166,no,no,NA,6,may,184,2,-1,0,NA,no
43,obrero,casado,primaria,no,178.09,137.75,2053.636567,si,no,NA,6,may,235,1,-1,0,NA,no
33,manager,casado,terciaria,no,54.65,200.19,2944.765779,si,no,NA,6,may,290,1,-1,0,NA,no
55,obrero,casado,secundaria,no,266.25,56.65,1699.254716,si,no,NA,6,may,232,1,-1,0,NA,no
38,obrero,casado,secundaria,no,814.32,133.14,1687.167089,si,no,NA,6,may,133,1,-1,0,NA,no
49,servicios,casado,secundaria,no,319.38,123.3,1853.135562,si,si,NA,6,may,318,1,-1,0,NA,no
40,manager,casado,secundaria,no,8611.84,264.8,1816.591513,no,no,NA,6,may,260,3,-1,0,NA,no
43,admin,casado,NA,no,396.65,132.77,499.0390896,no,no,NA,6,may,437,1,-1,0,NA,no
38,obrero,casado,secundaria,no,71.91,16.83,1277.423048,si,no,NA,6,may,402,1,-1,0,NA,no
58,servicios,casado,secundaria,no,1736.55,52.96,3002.723952,si,si,NA,6,may,85,1,-1,0,NA,no
57,tecnico,casado,NA,no,412.75,13.43,731.7557122,si,no,NA,6,may,125,1,-1,0,NA,no
32,desempleado,casado,secundaria,no,61.7,103.72,1349.206201,si,no,NA,6,may,501,4,-1,0,NA,no
56,manager,casado,terciaria,no,898.82,80.17,704.5863656,si,si,NA,6,may,1201,1,-1,0,NA,si
58,obrero,divorciado,NA,no,94.75,216.17,801.211659,si,no,NA,6,may,253,1,-1,0,NA,no
60,retirado,divorciado,secundaria,no,610.85,46.3,6293.2962,si,no,NA,6,may,1030,1,-1,0,NA,si
37,tecnico,casado,terciaria,no,8790.27,501.59,3136.536583,si,no,NA,6,may,149,1,-1,0,NA,no
46,tecnico,divorciado,terciaria,no,547.33,70.49,1812.217951,si,no,NA,6,may,114,1,-1,0,NA,no
27,admin,casado,secundaria,no,43.58,0.77,93.96361708,si,no,NA,6,may,243,1,-1,0,NA,no
43,obrero,casado,secundaria,no,1290.19,155.45,209.3118875,si,no,NA,6,may,769,2,-1,0,NA,no
32,tecnico,soltero,secundaria,no,43.78,279.95,762.5378493,si,si,NA,6,may,135,3,-1,0,NA,no
40,admin,soltero,secundaria,no,323.58,95.33,856.1862076,si,no,NA,6,may,231,1,-1,0,NA,no
38,admin,casado,secundaria,no,101.99,43.9,1436.899006,no,no,NA,6,may,76,1,-1,0,NA,no
34,obrero,casado,secundaria,no,375.1,264.96,1004.183423,no,si,NA,6,may,199,1,-1,0,NA,no
47,obrero,casado,primaria,no,311.1,58.09,619.1269753,si,no,NA,6,may,152,1,-1,0,NA,no
42,hogar,casado,primaria,no,92.97,2.95,1949.807281,si,no,NA,6,may,124,1,-1,0,NA,no
48,tecnico,casado,secundaria,no,178.54,366.87,4168.0508,si,si,NA,6,may,424,1,-1,0,NA,no
29,autoempleo,soltero,terciaria,no,75.42,345.32,205.7985978,si,no,NA,6,may,43,1,-1,0,NA,no
50,servicios,casado,secundaria,no,289.69,41.6,1633.493922,si,no,NA,6,may,154,1,-1,0,NA,no
52,tecnico,casado,NA,no,87.47,43.73,176.9259914,no,no,NA,6,may,203,2,-1,0,NA,no
50,manager,casado,terciaria,no,75.45,82.26,928.7359246,no,no,NA,6,may,326,1,-1,0,NA,no
58,retirado,casado,terciaria,no,70.83,69.54,1628.932275,no,no,NA,6,may,393,1,-1,0,NA,no
46,obrero,divorciado,primaria,no,1976.06,161.06,1309.505382,si,no,NA,6,may,241,3,-1,0,NA,no
38,tecnico,casado,secundaria,no,324.8,21.19,900.146627,si,no,NA,6,may,483,1,-1,0,NA,no
46,obrero,casado,secundaria,no,1745.17,163.83,2015.364614,si,no,NA,6,may,259,1,-1,0,NA,no
32,servicios,soltero,secundaria,no,468.3,477.14,3824.57393,si,no,NA,6,may,227,1,-1,0,NA,no
51,obrero,casado,primaria,no,311.43,61.07,500.9399145,si,no,NA,6,may,673,1,-1,0,NA,no
39,admin,soltero,secundaria,no,48.67,138.83,1310.47543,si,no,NA,6,may,576,1,-1,0,NA,no
48,admin,casado,secundaria,no,269.58,235.02,1176.035121,si,no,NA,6,may,180,2,-1,0,NA,no
36,empresario,casado,terciaria,no,1225.62,240.74,3407.616437,si,no,NA,6,may,168,2,-1,0,NA,no
34,admin,divorciado,secundaria,no,152.39,194.59,4278.976775,si,no,NA,6,may,90,1,-1,0,NA,no
40,tecnico,casado,secundaria,no,124.54,145.26,1469.469426,no,no,NA,6,may,505,1,-1,0,NA,no
43,desempleado,casado,secundaria,no,41.62,65.36,1059.769661,si,no,NA,6,may,245,1,-1,0,NA,no
52,obrero,divorciado,primaria,no,170.48,29.03,493.7549484,si,si,NA,6,may,186,1,-1,0,NA,no
33,tecnico,casado,secundaria,si,129.5,122.73,1137.67551,si,no,NA,6,may,623,1,-1,0,NA,no
49,manager,soltero,terciaria,no,265.06,141.22,351.0289079,si,no,NA,6,may,496,3,-1,0,NA,no
32,manager,soltero,terciaria,no,195.02,78.07,1160.984859,si,no,NA,6,may,118,1,-1,0,NA,no
39,admin,soltero,secundaria,no,181.13,103.88,300.9901654,si,no,NA,6,may,342,1,-1,0,NA,no
40,obrero,casado,secundaria,no,76.01,8.49,2915.997059,si,no,NA,6,may,225,1,-1,0,NA,no
38,tecnico,soltero,terciaria,no,85.2,137.51,1109.337365,si,no,NA,6,may,185,3,-1,0,NA,no
43,manager,casado,secundaria,no,457.9,141.84,1967.513657,si,no,NA,6,may,196,2,-1,0,NA,no
39,servicios,casado,secundaria,no,1206.99,85.18,1010.888142,si,no,NA,6,may,276,1,-1,0,NA,no
54,obrero,casado,primaria,no,2151.75,63.43,1666.117747,si,no,NA,6,may,76,1,-1,0,NA,no
38,tecnico,soltero,terciaria,no,4403.7,161.08,1026.367839,si,no,NA,6,may,87,1,-1,0,NA,no
40,obrero,casado,secundaria,no,309.41,2.17,1153.022277,si,no,NA,6,may,195,1,-1,0,NA,no
55,admin,casado,secundaria,no,210.72,62.49,244.623141,si,no,NA,6,may,744,1,-1,0,NA,no
42,manager,casado,terciaria,no,1734.83,122.92,2878.11637,si,no,NA,6,may,765,1,-1,0,NA,no
39,obrero,casado,secundaria,no,100.18,111.28,935.1984256,si,no,NA,6,may,262,1,-1,0,NA,no
40,obrero,casado,primaria,no,112.06,20.19,1550.338773,si,no,NA,6,may,119,1,-1,0,NA,no
32,obrero,casado,secundaria,no,383.44,36.68,902.7148049,si,no,NA,6,may,198,2,-1,0,NA,no
55,admin,casado,secundaria,no,262.64,203.87,1991.293918,si,no,NA,6,may,150,1,-1,0,NA,no
45,obrero,casado,secundaria,no,116.69,331.58,577.0427216,no,no,NA,6,may,241,1,-1,0,NA,no
35,manager,soltero,terciaria,no,610.01,357.64,359.5871737,si,no,NA,6,may,181,1,-1,0,NA,no
58,tecnico,divorciado,secundaria,no,533.58,240.09,467.1470293,no,no,NA,6,may,196,1,-1,0,NA,no
35,admin,casado,secundaria,no,586.77,12.9,602.2777806,si,no,NA,6,may,149,1,-1,0,NA,no
49,servicios,casado,primaria,no,142.55,124.51,1701.909371,si,no,NA,6,may,246,1,-1,0,NA,no
34,tecnico,soltero,terciaria,no,339.39,61.91,778.0167901,si,no,NA,6,may,112,1,-1,0,NA,no
36,obrero,casado,secundaria,no,232.74,363.26,780.83277,si,no,NA,6,may,309,2,-1,0,NA,no
24,autoempleo,soltero,secundaria,no,103.79,114.68,637.1678136,si,no,NA,6,may,278,1,-1,0,NA,no
34,tecnico,casado,secundaria,no,426.59,31.63,1113.504926,si,no,NA,6,may,140,1,-1,0,NA,no
51,admin,divorciado,secundaria,no,298.71,50.37,841.4817752,si,no,NA,6,may,136,1,-1,0,NA,no
39,tecnico,soltero,NA,no,45319.77,1498.43,21112.62055,si,no,NA,6,may,1623,1,-1,0,NA,si
50,autoempleo,casado,NA,no,-18.58,130.56,1033.268876,si,no,NA,6,may,101,1,-1,0,NA,no
32,servicios,soltero,secundaria,no,355.43,167.56,1861.97109,si,no,NA,6,may,144,1,-1,0,NA,no
42,obrero,casado,NA,no,171.85,1.88,2175.262084,si,no,NA,6,may,238,1,-1,0,NA,no
50,tecnico,casado,secundaria,no,905.78,87.41,650.0132717,si,no,NA,6,may,354,1,-1,0,NA,no
40,servicios,casado,secundaria,no,174.68,136.61,837.5229179,no,no,NA,6,may,79,1,-1,0,NA,no
46,manager,divorciado,NA,no,49.68,32.85,952.1233645,si,no,NA,6,may,187,1,-1,0,NA,no
37,manager,casado,terciaria,no,288.79,92.4,967.2968487,si,si,NA,6,may,451,2,-1,0,NA,no
34,obrero,casado,secundaria,no,345.37,215.15,2213.486962,si,si,NA,6,may,159,1,-1,0,NA,no
44,obrero,casado,secundaria,no,344.15,18.22,601.1728083,si,si,NA,6,may,409,1,-1,0,NA,no
40,admin,soltero,secundaria,no,-44.57,38.19,1182.448182,si,si,NA,6,may,170,1,-1,0,NA,no
37,tecnico,casado,secundaria,no,77.2,128.24,413.8859694,si,no,NA,6,may,608,1,-1,0,NA,si
33,obrero,soltero,secundaria,si,20.68,32.47,3785.578468,no,no,NA,6,may,243,1,-1,0,NA,no
35,obrero,casado,secundaria,no,154.86,51.6,1548.197861,si,no,NA,6,may,145,2,-1,0,NA,no
58,obrero,divorciado,secundaria,no,51.29,162.56,227.3899992,no,no,NA,6,may,112,1,-1,0,NA,no
39,obrero,casado,primaria,no,94.54,159.93,2984.883464,si,no,NA,6,may,262,2,-1,0,NA,no
43,obrero,casado,secundaria,no,-431.92,70.09,707.6093625,si,no,NA,6,may,124,1,-1,0,NA,no
39,desempleado,casado,primaria,no,478.78,43.04,1143.995027,si,no,NA,6,may,53,1,-1,0,NA,no
36,servicios,soltero,primaria,no,152.68,115.76,3042.963523,si,no,NA,6,may,134,1,-1,0,NA,no
57,retirado,soltero,secundaria,no,1701.18,93,4947.575344,no,si,NA,6,may,204,4,-1,0,NA,no
36,admin,soltero,secundaria,no,77.78,10.79,1511.012035,si,no,NA,6,may,186,1,-1,0,NA,no
50,obrero,casado,primaria,no,148.39,3.39,709.996738,si,no,NA,6,may,678,1,-1,0,NA,no
55,obrero,casado,secundaria,no,113.09,466.11,858.6194248,si,no,NA,6,may,182,1,-1,0,NA,no
44,autoempleo,casado,terciaria,no,380.75,223.73,461.7512645,si,no,NA,6,may,162,1,-1,0,NA,no
44,servicios,divorciado,secundaria,no,446.59,74.74,1473.414386,si,no,NA,6,may,27,1,-1,0,NA,no
39,hogar,soltero,primaria,no,162.22,134.14,3237.705376,si,no,NA,6,may,699,3,-1,0,NA,no
46,obrero,casado,NA,no,1086.44,216.23,693.8320479,si,no,NA,6,may,43,1,-1,0,NA,no
39,obrero,casado,secundaria,no,1049.6,158.26,2056.780346,si,no,NA,6,may,97,1,-1,0,NA,no
34,admin,casado,secundaria,no,949.1,258.9,774.7476678,no,no,NA,6,may,1677,1,-1,0,NA,si
40,obrero,casado,primaria,no,735.92,59.61,1218.783579,si,no,NA,6,may,283,2,-1,0,NA,no
50,manager,casado,terciaria,no,1010.23,81.37,1211.641039,si,no,NA,6,may,323,1,-1,0,NA,no
31,manager,soltero,secundaria,no,389.21,421.51,3921.15488,si,no,NA,6,may,82,1,-1,0,NA,no
37,admin,soltero,secundaria,no,212.84,121.15,246.3235173,si,no,NA,6,may,310,1,-1,0,NA,no
39,manager,soltero,secundaria,no,1927.64,102.74,2429.238929,si,no,NA,6,may,185,1,-1,0,NA,no
51,obrero,casado,primaria,no,1186.27,52.08,2760.10577,si,no,NA,6,may,47,1,-1,0,NA,no
41,tecnico,casado,secundaria,no,950.69,327.61,738.4504618,si,no,NA,6,may,145,1,-1,0,NA,no
41,tecnico,casado,secundaria,no,827.59,197.21,394.3108895,si,si,NA,6,may,204,1,-1,0,NA,no
43,obrero,casado,secundaria,no,57.57,20.49,2709.259586,no,no,NA,6,may,187,1,-1,0,NA,no
30,servicios,soltero,secundaria,no,308.15,134.19,1760.09125,si,no,NA,6,may,30,2,-1,0,NA,no
54,manager,divorciado,primaria,no,87.5,180.74,2743.339554,no,no,NA,6,may,472,1,-1,0,NA,no
43,obrero,divorciado,secundaria,no,227.92,48.61,2435.298492,si,si,NA,6,may,448,1,-1,0,NA,no
59,manager,divorciado,terciaria,no,-5.37,28.77,462.0813678,si,si,NA,6,may,264,1,-1,0,NA,no
47,tecnico,casado,NA,no,224.57,134.51,666.1586097,si,no,NA,6,may,169,1,-1,0,NA,no
40,obrero,casado,primaria,no,-6.4,163.15,1580.496868,si,no,NA,6,may,288,1,-1,0,NA,no
32,tecnico,casado,secundaria,no,48.32,42.34,417.3989582,si,no,NA,6,may,176,2,-1,0,NA,no
29,obrero,casado,secundaria,no,60.49,184.18,3015.274599,si,no,NA,6,may,215,1,-1,0,NA,no
36,obrero,casado,secundaria,no,70.92,130.53,2497.830462,si,no,NA,6,may,337,1,-1,0,NA,no
55,desempleado,casado,terciaria,no,5450.94,327.45,2949.447232,no,no,NA,6,may,278,1,-1,0,NA,no
30,obrero,divorciado,secundaria,no,-110.5,121.91,863.9457581,si,no,NA,6,may,188,2,-1,0,NA,no
39,admin,soltero,secundaria,no,85.55,179.53,276.2716997,si,no,NA,6,may,174,2,-1,0,NA,no
39,obrero,divorciado,secundaria,no,109.13,229.03,3118.635695,si,no,NA,6,may,226,2,-1,0,NA,no
50,obrero,divorciado,secundaria,no,116.96,21.24,512.5917825,si,no,NA,6,may,190,1,-1,0,NA,no
44,obrero,casado,secundaria,no,-44.16,81.6,855.3637988,si,no,NA,6,may,111,2,-1,0,NA,no
37,tecnico,soltero,secundaria,no,68.62,109.28,982.1146585,si,no,NA,6,may,164,1,-1,0,NA,no
46,admin,casado,primaria,no,328.29,162.19,4576.353276,si,si,NA,6,may,157,2,-1,0,NA,no
32,tecnico,soltero,NA,no,-111.51,212.21,1923.995852,no,no,NA,6,may,46,1,-1,0,NA,no
